"spkid","full_name"
20004446,"  4446 Carolyn (1985 TT)"
20004448,"  4448 Phildavis (1986 EO)"
20004449,"  4449 Sobinov (1987 RX3)"
20004452,"  4452 Ullacharles (1988 RN)"
20004453,"  4453 Bornholm (1988 VC)"
20004454,"  4454 Kumiko (1988 VW)"
20004455,"  4455 Ruriko (1988 XA)"
20004457,"  4457 van Gogh (1989 RU)"
20004458,"  4458 Oizumi (1990 BY)"
20004460,"  4460 Bihoro (1990 DS)"
20004461,"  4461 Sayama (1990 EL)"
20004462,"  4462 Vaughan (1952 HJ2)"
20004463,"  4463 Marschwarzschild (1954 UO2)"
20004465,"  4465 Rodita (1969 TD5)"
20004466,"  4466 Abai (1971 SX1)"
20004467,"  4467 Kaidanovskij (1975 VN2)"
20004470,"  4470 Sergeev-Censkij (1978 QP1)"
20004471,"  4471 Graculus (1978 VB)"
20004473,"  4473 Sears (1981 DE2)"
20004474,"  4474 Proust (1981 QZ2)"
20004484,"  4484 Sif (1987 DD)"
20004485,"  4485 Radonezhskij (1987 QQ11)"
20004489,"  4489 Dracius (1988 AK)"
20004492,"  4492 Debussy (1988 SH)"
20004493,"  4493 Naitomitsu (1988 TG1)"
20004495,"  4495 Dassanowsky (1988 VS)"
20004498,"  4498 Shinkoyama (1989 AG1)"
20004499,"  4499 Davidallen (1989 AO3)"
20004500,"  4500 Pascal (1989 CL)"
20004501,"  4501 Eurypylos (1989 CJ3)"
20004502,"  4502 Elizabethann (1989 KG)"
20004505,"  4505 Okamura (1990 DV1)"
20004507,"  4507 Petercollins (1990 FV)"
20004509,"  4509 Gorbatskij (A917 SG)"
20004512,"  4512 Sinuhe (1939 BM)"
20004513,"  4513 Louvre (1971 QW1)"
20004521,"  4521 Akimov (1979 FU2)"
20004522,"  4522 Britastra (1980 BM)"
20004523,"  4523 MIT (1981 DM1)"
20004524,"  4524 Barklajdetolli (1981 RV4)"
20004526,"  4526 Konko (1982 KN1)"
20004529,"  4529 Webern (1984 ED)"
20004530,"  4530 Smoluchowski (1984 EP)"
20004532,"  4532 Copland (1985 GM1)"
20004534,"  4534 Rimskij-Korsakov (1986 PV4)"
20004537,"  4537 Valgrirasp (1987 RR3)"
20004540,"  4540 Oriani (1988 VY1)"
20004542,"  4542 Mossotti (1989 BO)"
20004543,"  4543 Phoinix (1989 CQ1)"
20004545,"  4545 Primolevi (1989 SB11)"
20004547,"  4547 Massachusetts (1990 KP)"
20004550,"  4550 Royclarke (1977 HH1)"
20004554,"  4554 Fanynka (1986 UT)"
20004557,"  4557 Mika (1987 XD)"
20004559,"  4559 Strauss (1989 AP6)"
20004560,"  4560 Klyuchevskij (1976 YD2)"
20004561,"  4561 Lemeshev (1978 RY5)"
20004562,"  4562 Poleungkuk (1979 UD2)"
20004566,"  4566 Chaokuangpiu (1981 WM4)"
20004567,"  4567 Becvar (1982 SO1)"
20004568,"  4568 Menkaure (1983 RY3)"
20004571,"  4571 Grumiaux (1985 RY3)"
20004573,"  4573 Piestany (1986 TP6)"
20004574,"  4574 Yoshinaka (1986 YB)"
20004576,"  4576 Yanotoyohiko (1988 CC)"
20004577,"  4577 Chikako (1988 WG)"
20004578,"  4578 Kurashiki (1988 XL1)"
20004582,"  4582 Hank (1989 FW)"
20004583,"  4583 Lugo (1989 RL4)"
20004584,"  4584 Akan (1990 FA)"
20004585,"  4585 Ainonai (1990 KQ)"
20004588,"  4588 Wislicenus (1931 EE)"
20004592,"  4592 Alkissia (1979 SQ11)"
20004593,"  4593 Reipurth (1980 FV1)"
20004597,"  4597 Consolmagno (1983 UA1)"
20004598,"  4598 Coradini (1985 PG1)"
20004599,"  4599 Rowan (1985 RZ2)"
20004600,"  4600 Meadows (1985 RE4)"
20004603,"  4603 Bertaud (1986 WM3)"
20004609,"  4609 Pizarro (1988 CT3)"
20004611,"  4611 Vulkaneifel (1989 GR6)"
20004613,"  4613 Mamoru (1990 OM)"
20004615,"  4615 Zinner (A923 RH)"
20004616,"  4616 Batalov (1975 BF)"
20004617,"  4617 Zadunaisky (1976 DK)"
20004622,"  4622 Solovjova (1979 WE2)"
20004624,"  4624 Stefani (1982 FV2)"
20004627,"  4627 Pinomogavero (1985 RT2)"
20004628,"  4628 Laplace (1986 RU4)"
20004633,"  4633 Marinbica (1988 AJ5)"
20004642,"  4642 Murchie (1990 QG4)"
20004645,"  4645 Tentaikojo (1990 SP4)"
20004647,"  4647 Syuji (1931 TU1)"
20004648,"  4648 Tirion (1931 UE)"
20004649,"  4649 Sumoto (1936 YD)"
20004657,"  4657 Lopez (1979 SU9)"
20004658,"  4658 Gavrilov (1979 SO11)"
20004662,"  4662 Runk (1984 HL)"
20004663,"  4663 Falta (1984 SM1)"
20004665,"  4665 Muinonen (1985 TZ1)"
20004668,"  4668 Rayjay (1987 DX5)"
20004672,"  4672 Takuboku (1988 HB)"
20004673,"  4673 Bortle (1988 LF)"
20004677,"  4677 Hiroshi (1990 SQ4)"
20004679,"  4679 Sybil (1990 TR4)"
20004681,"  4681 Ermak (1969 TC2)"
20004683,"  4683 Veratar (1976 GJ1)"
20004685,"  4685 Karetnikov (1978 SP6)"
20004687,"  4687 Brunsandrej (1979 SJ11)"
20004695,"  4695 Mediolanum (1985 RU3)"
20004701,"  4701 Milani (1986 VW6)"
20004707,"  4707 Khryses (1988 PY)"
20004708,"  4708 Polydoros (1988 RT)"
20004709,"  4709 Ennomos (1988 TU2)"
20004712,"  4712 Iwaizumi (1989 QE)"
20004714,"  4714 Toyohiro (1989 SH)"
20004715,"  4715 Medesicaste (1989 TS1)"
20004716,"  4716 Urey (1989 UL5)"
20004717,"  4717 Kaneko (1989 WX)"
20004719,"  4719 Burnaby (1990 WT2)"
20004722,"  4722 Agelaos (4271 T-3)"
20004723,"  4723 Wolfgangmattig (1937 TB)"
20004725,"  4725 Milone (1975 YE)"
20004730,"  4730 Xingmingzhou (1980 XZ)"
20004731,"  4731 Monicagrady (1981 EE9)"
20004732,"  4732 Froeschle (1981 JG)"
20004740,"  4740 Veniamina (1985 UV4)"
20004741,"  4741 Leskov (1985 VP3)"
20004744,"  4744 Rovereto (1988 RF5)"
20004745,"  4745 Nancymarie (1989 NG1)"
20004746,"  4746 Doi (1989 TP1)"
20004747,"  4747 Jujo (1989 WB)"
20004748,"  4748 Tokiwagozen (1989 WV)"
20004749,"  4749 Ledzeppelin (1989 WE1)"
20004751,"  4751 Alicemanning (1991 BG)"
20004752,"  4752 Myron (1309 T-2)"
20004754,"  4754 Panthoos (5010 T-3)"
20004756,"  4756 Asaramas (1950 HJ)"
20004758,"  4758 Hermitage (1978 SN4)"
20004759,"  4759 Aretta (1978 VG10)"
20004763,"  4763 Ride (1983 BM)"
20004768,"  4768 Hartley (1988 PH1)"
20004771,"  4771 Hayashi (1989 RM2)"
20004772,"  4772 Frankdrake (1989 VM)"
20004778,"  4778 Fuss (1978 TV8)"
20004779,"  4779 Whitley (1978 XQ)"
20004782,"  4782 Gembloux (1980 TH3)"
20004790,"  4790 Petrpravec (1988 PP)"
20004791,"  4791 Iphidamas (1988 PB1)"
20004792,"  4792 Lykaon (1988 RK1)"
20004793,"  4793 Slessor (1988 RR4)"
20004800,"  4800 Veveri (1989 TG17)"
20004801,"  4801 Ohre (1989 UR4)"
20004803,"  4803 Birkle (1989 XA)"
20004804,"  4804 Pasteur (1989 XC1)"
20004805,"  4805 Asteropaios (1990 VH7)"
20004808,"  4808 Ballaero (1925 BA)"
20004813,"  4813 Terebizh (1977 RR7)"
20004814,"  4814 Casacci (1978 RW)"
20004821,"  4821 Bianucci (1986 EE5)"
20004827,"  4827 Dares (1988 QE)"
20004828,"  4828 Misenus (1988 RV)"
20004829,"  4829 Sergestus (1988 RM1)"
20004831,"  4831 Baldwin (1988 RX11)"
20004832,"  4832 Palinurus (1988 TU1)"
20004833,"  4833 Meges (1989 AL2)"
20004834,"  4834 Thoas (1989 AM2)"
20004835,"  4835 Asaeus (1989 BQ)"
20004836,"  4836 Medon (1989 CK1)"
20004837,"  4837 Bickerton (1989 ME)"
20004838,"  4838 Billmclaughlin (1989 NJ)"
20004840,"  4840 Otaynang (1989 UY)"
20004843,"  4843 Megantic (1990 DR4)"
20004846,"  4846 Tuthmosis (6575 P-L)"
20004848,"  4848 Tutenchamun (3233 T-2)"
20004854,"  4854 Edscott (1981 ED27)"
20004856,"  4856 Seaborg (1983 LJ)"
20004860,"  4860 Gubbio (1987 EP)"
20004864,"  4864 Nimoy (1988 RA5)"
20004866,"  4866 Badillo (1988 VB3)"
20004867,"  4867 Polites (1989 SZ)"
20004870,"  4870 Shcherban' (1989 UK8)"
20004873,"  4873 Fukaya (1990 EC)"
20004879,"  4879 Zykina (1974 VG)"
20004889,"  4889 Praetorius (1982 UW3)"
20004891,"  4891 Blaga (1984 GR)"
20004896,"  4896 Tomoegozen (1986 YA)"
20004897,"  4897 Tomhamilton (1987 QD6)"
20004902,"  4902 Thessandrus (1989 AN2)"
20004903,"  4903 Ichikawa (1989 UD)"
20004907,"  4907 Zoser (7618 P-L)"
20004914,"  4914 Pardina (1969 GD)"
20004915,"  4915 Solzhenitsyn (1969 TJ2)"
20004916,"  4916 Brumberg (1970 PS)"
20004918,"  4918 Rostropovich (1974 QU1)"
20004925,"  4925 Zhoushan (1981 XH2)"
20004930,"  4930 Rephiltim (1983 AO2)"
20004932,"  4932 Texstapa (1984 EA1)"
20004934,"  4934 Rhoneranger (1985 JJ)"
20004940,"  4940 Polenov (1986 QY4)"
20004941,"  4941 Yahagi (1986 UA)"
20004944,"  4944 Kozlovskij (1987 RP3)"
20004946,"  4946 Askalaphus (1988 BW1)"
20004952,"  4952 Kibeshigemaro (1990 FC1)"
20004954,"  4954 Eric (1990 SQ)"
20004955,"  4955 Gold (1990 SF2)"
20004958,"  4958 Wellnitz (1991 NT1)"
20004959,"  4959 Niinoama (1991 PA1)"
20004960,"  4960 Mayo (4657 P-L)"
20004961,"  4961 Timherder (1958 TH1)"
20004963,"  4963 Kanroku (1977 DR1)"
20004966,"  4966 Edolsen (1981 EO34)"
20004967,"  4967 Glia (1983 CF1)"
20004972,"  4972 Pachelbel (1989 UE7)"
20004973,"  4973 Showa (1990 FT)"
20004975,"  4975 Dohmoto (1990 SZ1)"
20004976,"  4976 Choukyongchol (1991 PM)"
20004980,"  4980 Magomaev (1974 SP1)"
20004985,"  4985 Fitzsimmons (1979 QK4)"
20004998,"  4998 Kabashima (1986 VG)"
20004999,"  4999 MPC (1987 CJ)"
20005006,"  5006 Teller (1989 GL5)"
20005012,"  5012 Eurymedon (9507 P-L)"
20005013,"  5013 Suzhousanzhong (1964 VT1)"
20005014,"  5014 Gorchakov (1974 ST)"
20005017,"  5017 Tenchi (1977 DS2)"
20005021,"  5021 Krylania (1982 VK12)"
20005022,"  5022 Roccapalumba (1984 HE1)"
20005023,"  5023 Agapenor (1985 TG3)"
20005024,"  5024 Bechmann (1985 VP)"
20005025,"  5025 Mecisteus (1986 TS6)"
20005027,"  5027 Androgeos (1988 BX1)"
20005028,"  5028 Halaesus (1988 BY1)"
20005029,"  5029 Ireland (1988 BL2)"
20005036,"  5036 Tuttle (1991 US2)"
20005039,"  5039 Rosenkavalier (1967 GM1)"
20005041,"  5041 Theotes (1973 SW1)"
20005042,"  5042 Colpa (1974 ME)"
20005043,"  5043 Zadornov (1974 SB5)"
20005048,"  5048 Moriarty (1981 GC)"
20005055,"  5055 Opekushin (1986 PB5)"
20005057,"  5057 Weeks (1987 DC6)"
20005061,"  5061 McIntosh (1988 DJ)"
20005065,"  5065 Johnstone (1990 FP1)"
20005068,"  5068 Cragg (1990 TC)"
20005070,"  5070 Arai (1991 XT)"
20005071,"  5071 Schoenmaker (3099 T-2)"
20005074,"  5074 Goetzoertel (1949 QQ1)"
20005079,"  5079 Brubeck (1975 DB)"
20005081,"  5081 Sanguin (1976 WC1)"
20005082,"  5082 Nihonsyoki (1977 DN4)"
20005084,"  5084 Gnedin (1977 FN1)"
20005087,"  5087 Emel'yanov (1978 RM2)"
20005088,"  5088 Tancredi (1979 QZ1)"
20005091,"  5091 Isakovskij (1981 SD4)"
20005092,"  5092 Manara (1982 FJ)"
20005097,"  5097 Axford (1983 TW1)"
20005100,"  5100 Pasachoff (1985 GW)"
20005101,"  5101 Akhmerov (1985 UB5)"
20005102,"  5102 Benfranklin (1986 RD1)"
20005103,"  5103 Divis (1986 RP1)"
20005105,"  5105 Westerhout (1986 TM1)"
20005106,"  5106 Mortensen (1987 DJ)"
20005107,"  5107 Laurenbacall (1987 DS6)"
20005115,"  5115 Frimout (1988 CD4)"
20005116,"  5116 Korsor (1988 EU)"
20005119,"  5119 Imbrius (1988 RA1)"
20005120,"  5120 Bitias (1988 TZ1)"
20005123,"  5123 Cynus (1989 BL)"
20005126,"  5126 Achaemenides (1989 CH2)"
20005128,"  5128 Wakabayashi (1989 FJ)"
20005130,"  5130 Ilioneus (1989 SC7)"
20005132,"  5132 Maynard (1990 ME)"
20005133,"  5133 Phillipadams (1990 PA)"
20005134,"  5134 Ebilson (1990 SM2)"
20005136,"  5136 Baggaley (1990 UG2)"
20005138,"  5138 Gyoda (1990 VD2)"
20005139,"  5139 Rumoi (1990 VH4)"
20005140,"  5140 Kida (1990 XH)"
20005144,"  5144 Achates (1991 XX)"
20005145,"  5145 Pholus (1992 AD)"
20005146,"  5146 Moiwa (1992 BP)"
20005151,"  5151 Weerstra (2160 T-2)"
20005153,"  5153 Gierasch (1940 GO)"
20005154,"  5154 Leonov (1969 TL1)"
20005155,"  5155 Denisyuk (1972 HR)"
20005157,"  5157 Hindemith (1973 UB5)"
20005162,"  5162 Piemonte (1982 BW)"
20005166,"  5166 Olson (1985 FU1)"
20005167,"  5167 Joeharms (1985 GU1)"
20005170,"  5170 Sissons (1987 EH)"
20005176,"  5176 Yoichi (1989 AU)"
20005185,"  5185 Alerossi (1990 RV2)"
20005186,"  5186 Donalu (1990 SB4)"
20005190,"  5190 Fry (1990 UR2)"
20005191,"  5191 Paddack (1990 VO3)"
20005192,"  5192 Yabuki (1991 CC)"
20005193,"  5193 Tanakawataru (1992 ET)"
20005197,"  5197 Rottmann (4265 T-2)"
20005198,"  5198 Fongyunwah (1975 BP1)"
20005204,"  5204 Herakleitos (1988 CN2)"
20005209,"  5209 Oloosson (1989 CW1)"
20005212,"  5212 Celiacruz (1989 SS)"
20005213,"  5213 Takahashi (1990 FU)"
20005215,"  5215 Tsurui (1991 AE)"
20005216,"  5216 Cannizzo (1941 HA)"
20005219,"  5219 Zemka (1976 GU3)"
20005221,"  5221 Fabribudweis (1980 FB)"
20005222,"  5222 Ioffe (1980 TL13)"
20005223,"  5223 McSween (1981 EX6)"
20005225,"  5225 Loral (1983 TS1)"
20005228,"  5228 Maca (1986 VT)"
20005229,"  5229 Irurita (1987 DE6)"
20005231,"  5231 Verne (1988 JV)"
20005232,"  5232 Jordaens (1988 PR1)"
20005233,"  5233 Nastes (1988 RL10)"
20005234,"  5234 Sechenov (1989 VP)"
20005237,"  5237 Yoshikawa (1990 UF3)"
20005239,"  5239 Reiki (1990 VC4)"
20005241,"  5241 Beeson (1990 YL)"
20005243,"  5243 Clasien (1246 T-2)"
20005244,"  5244 Amphilochos (1973 SQ1)"
20005249,"  5249 Giza (1983 HJ)"
20005254,"  5254 Ulysses (1986 VG1)"
20005255,"  5255 Johnsophie (1988 KF)"
20005256,"  5256 Farquhar (1988 NN)"
20005258,"  5258 Rhoeo (1989 AU1)"
20005259,"  5259 Epeigeus (1989 BB1)"
20005262,"  5262 Brucegoldberg (1990 XB1)"
20005263,"  5263 Arrius (1991 GY9)"
20005264,"  5264 Telephus (1991 KC)"
20005265,"  5265 Schadow (2570 P-L)"
20005266,"  5266 Rauch (4047 T-2)"
20005274,"  5274 Degewij (1985 RS)"
20005280,"  5280 Andrewbecker (1988 PT)"
20005281,"  5281 Lindstrom (1988 SO1)"
20005283,"  5283 Pyrrhus (1989 BW)"
20005284,"  5284 Orsilocus (1989 CK2)"
20005285,"  5285 Krethon (1989 EO11)"
20005290,"  5290 Langevin (1990 OD4)"
20005293,"  5293 Bentengahama (1991 BQ2)"
20005294,"  5294 Onnetoh (1991 CB)"
20005295,"  5295 Masayo (1991 CE)"
20005296,"  5296 Friedrich (9546 P-L)"
20005299,"  5299 Bittesini (1969 LB)"
20005301,"  5301 Novobranets (1974 SD3)"
20005304,"  5304 Bazhenov (1978 TA7)"
20005314,"  5314 Wilkickia (1982 SG4)"
20005316,"  5316 Filatov (1982 UB7)"
20005320,"  5320 Lisbeth (1985 VD)"
20005322,"  5322 Ghaffari (1986 QB1)"
20005327,"  5327 Gertwilkens (1989 EX1)"
20005329,"  5329 Decaro (1989 YP)"
20005330,"  5330 Senrikyu (1990 BQ1)"
20005333,"  5333 Kanaya (1990 UH)"
20005336,"  5336 Kley (1991 JE1)"
20005337,"  5337 Aoki (1991 LD)"
20005339,"  5339 Desmars (1992 CD)"
20005344,"  5344 Ryabov (1978 RN)"
20005346,"  5346 Benedetti (1981 QE3)"
20005347,"  5347 Orestelesca (1985 DX2)"
20005348,"  5348 Kennoguchi (1988 BB)"
20005354,"  5354 Hisayo (1990 BJ2)"
20005357,"  5357 Sekiguchi (1992 EL)"
20005358,"  5358 Meineko (1992 QH)"
20005360,"  5360 Rozhdestvenskij (1975 VD9)"
20005361,"  5361 Goncharov (1976 YC2)"
20005362,"  5362 Johnyoung (1978 CH)"
20005364,"  5364 Christophschafer (1980 RC1)"
20005367,"  5367 Sollenberger (1982 TT)"
20005368,"  5368 Vitagliano (1984 SW5)"
20005371,"  5371 (1987 VG1)"
20005374,"  5374 Hokutosei (1989 AM1)"
20005382,"  5382 McKay (1991 JR2)"
20005385,"  5385 Kamenka (1975 TS3)"
20005397,"  5397 Vojislava (1988 VB5)"
20005398,"  5398 (1989 AK1)"
20005399,"  5399 Awa (1989 BT)"
20005400,"  5400 (1989 CM)"
20005403,"  5403 Takachiho (1990 DM)"
20005406,"  5406 Jonjoseph (1991 PH11)"
20005411,"  5411 Liia (1973 AT3)"
20005413,"  5413 Smyslov (1977 EC2)"
20005416,"  5416 Estremadoyro (1978 VE5)"
20005418,"  5418 Joyce (1981 QG1)"
20005419,"  5419 Benua (1981 SW7)"
20005420,"  5420 Jancis (1982 JR1)"
20005422,"  5422 Hodgkin (1982 YL1)"
20005429,"  5429 (1988 BZ1)"
20005434,"  5434 Tomwhitney (1989 ES)"
20005435,"  5435 Kameoka (1990 BS1)"
20005436,"  5436 Eumelos (1990 DK)"
20005438,"  5438 Lorre (1990 QJ)"
20005439,"  5439 Couturier (1990 RW)"
20005441,"  5441 Andymurray (1991 JZ1)"
20005443,"  5443 Encrenaz (1991 NX1)"
20005446,"  5446 Heyler (1991 PB13)"
20005447,"  5447 Lallement (1991 PO14)"
20005449,"  5449 (1992 US5)"
20005450,"  5450 Sokrates (2780 P-L)"
20005454,"  5454 Kojiki (1977 EW5)"
20005457,"  5457 Queen's (1980 TW5)"
20005458,"  5458 Aizman (1980 TB12)"
20005461,"  5461 Autumn (1983 HB1)"
20005467,"  5467 (1988 AG)"
20005468,"  5468 Hamatonbetsu (1988 BK)"
20005469,"  5469 (1988 BK4)"
20005470,"  5470 Kurtlindstrom (1988 BK5)"
20005471,"  5471 Tunguska (1988 PK1)"
20005476,"  5476 Mulius (1989 TO11)"
20005480,"  5480 (1989 YK8)"
20005483,"  5483 Cherkashin (1990 UQ11)"
20005484,"  5484 Inoda (1990 VH1)"
20005488,"  5488 Kiyosato (1991 VK5)"
20005489,"  5489 Oberkochen (1993 BF2)"
20005492,"  5492 Thoma (3227 T-1)"
20005495,"  5495 Rumyantsev (1972 RY3)"
20005497,"  5497 Sararussell (1975 SS)"
20005505,"  5505 Rundetaarn (1986 VD1)"
20005506,"  5506 Artiglio (1987 SV11)"
20005508,"  5508 Gomyou (1988 EB)"
20005511,"  5511 Cloanthus (1988 TH1)"
20005516,"  5516 Jawilliamson (1989 JK)"
20005519,"  5519 Lellouch (1990 QB4)"
20005520,"  5520 Natori (1990 RB)"
20005524,"  5524 Lecacheux (1991 RA30)"
20005528,"  5528 (1992 AJ)"
20005532,"  5532 Ichinohe (1932 CY)"
20005539,"  5539 Limporyen (1965 UA1)"
20005541,"  5541 Seimei (1976 UH16)"
20005548,"  5548 Thosharriot (1980 TH)"
20005550,"  5550 (1981 UB1)"
20005555,"  5555 Wimberly (1986 VF5)"
20005556,"  5556 (1988 AL)"
20005563,"  5563 Yuuri (1991 VZ1)"
20005565,"  5565 Ukyounodaibu (1991 VN2)"
20005566,"  5566 (1991 VY3)"
20005567,"  5567 Durisen (1953 FK1)"
20005570,"  5570 Kirsan (1976 GM7)"
20005571,"  5571 Lesliegreen (1978 LG)"
20005572,"  5572 Bliskunov (1978 SS2)"
20005573,"  5573 Hilarydownes (1981 QX)"
20005576,"  5576 Albanese (1986 UM1)"
20005588,"  5588 Jennabelle (1990 SW3)"
20005591,"  5591 Koyo (1990 VF2)"
20005592,"  5592 Oshima (1990 VB4)"
20005594,"  5594 Jimmiller (1991 NK1)"
20005603,"  5603 Rausudake (1992 CE)"
20005609,"  5609 Stroncone (1993 FU)"
20005613,"  5613 Donskoj (1976 YP1)"
20005614,"  5614 Yakovlev (1979 VN)"
20005619,"  5619 Shair (1990 HC1)"
20005623,"  5623 Iwamori (1990 UY)"
20005625,"  5625 Jamesferguson (1991 AO2)"
20005628,"  5628 Preussen (1991 RP7)"
20005629,"  5629 Kuwana (1993 DA1)"
20005632,"  5632 Ingelehmann (1993 GG)"
20005637,"  5637 Gyas (1988 RF1)"
20005638,"  5638 Deikoon (1988 TA3)"
20005644,"  5644 Maureenbell (1990 QG2)"
20005648,"  5648 Axius (1990 VU1)"
20005650,"  5650 Mochihito-o (1990 XK)"
20005651,"  5651 Traversa (1991 CA2)"
20005652,"  5652 Amphimachus (1992 HS3)"
20005654,"  5654 Terni (1993 KG)"
20005658,"  5658 Clausbaader (1950 DO)"
20005661,"  5661 Hildebrand (1977 PO1)"
20005666,"  5666 Rabelais (1982 TP1)"
20005670,"  5670 Rosstaylor (1985 VF2)"
20005676,"  5676 Voltaire (1986 RH12)"
20005685,"  5685 Sanenobufukui (1990 XA)"
20005687,"  5687 Yamamotoshinobu (1991 AB1)"
20005696,"  5696 Ibsen (4582 P-L)"
20005697,"  5697 Arrhenius (6766 P-L)"
20005698,"  5698 Nolde (4121 T-1)"
20005704,"  5704 Schumacher (1950 DE)"
20005706,"  5706 Finkelstein (1971 SS1)"
20005709,"  5709 Tamyeunleung (1977 TS3)"
20005711,"  5711 Eneev (1978 SO4)"
20005714,"  5714 Krasinsky (1982 PR)"
20005715,"  5715 Kramer (1982 SE1)"
20005729,"  5729 (1988 TA1)"
20005733,"  5733 (1989 AQ)"
20005742,"  5742 (1990 TN4)"
20005749,"  5749 Urduja (1991 FV)"
20005750,"  5750 Kandatai (1991 GG1)"
20005755,"  5755 (1992 OP7)"
20005757,"  5757 Ticha (1967 JN)"
20005760,"  5760 Mittlefehldt (1981 EX13)"
20005769,"  5769 Michard (1987 PL)"
20005770,"  5770 Aricam (1987 RY)"
20005771,"  5771 Somerville (1987 ST1)"
20005778,"  5778 Jurafrance (1989 YF5)"
20005779,"  5779 Schupmann (1990 BC1)"
20005780,"  5780 Lafontaine (1990 EJ2)"
20005788,"  5788 (1992 NJ)"
20005792,"  5792 Unstrut (1964 BF)"
20005794,"  5794 Irmina (1976 SW3)"
20005800,"  5800 Pollock (1982 UV1)"
20005801,"  5801 Vasarely (1984 BK)"
20005803,"  5803 Otzi (1984 OA)"
20005807,"  5807 Mshatka (1986 QA4)"
20005808,"  5808 Babel' (1987 QV10)"
20005814,"  5814 (1988 XW1)"
20005815,"  5815 Shinsengumi (1989 AH)"
20005820,"  5820 Babelsberg (1989 UF7)"
20005825,"  5825 Rakuyou (1990 BR1)"
20005826,"  5826 Bradstreet (1990 DB)"
20005831,"  5831 Dizzy (1991 JG)"
20005832,"  5832 Martaprincipe (1991 LE1)"
20005833,"  5833 Peterson (1991 PQ)"
20005834,"  5834 Kasai (1992 SZ14)"
20005837,"  5837 Hedin (2548 P-L)"
20005839,"  5839 GOI (1974 SJ3)"
20005845,"  5845 Davidbrewster (1988 QP)"
20005849,"  5849 Bhanji (1990 HF1)"
20005852,"  5852 Nanette (1991 HO)"
20005854,"  5854 (1992 UP)"
20005855,"  5855 Yukitsuna (1992 UO2)"
20005866,"  5866 Sachsen (1988 PM2)"
20005880,"  5880 (1992 MA)"
20005883,"  5883 Josephblack (1993 VM5)"
20005884,"  5884 Dolezal (6045 P-L)"
20005885,"  5885 Apeldoorn (3137 T-2)"
20005886,"  5886 Rutger (1975 LR)"
20005889,"  5889 Mickiewicz (1979 FA3)"
20005898,"  5898 (1985 KE)"
20005900,"  5900 Jensen (1986 TL)"
20005902,"  5902 Talima (1987 QY10)"
20005907,"  5907 Rhigmus (1989 TU5)"
20005913,"  5913 (1990 BU)"
20005914,"  5914 Kathywhaler (1990 WK)"
20005917,"  5917 Chibasai (1991 NG)"
20005919,"  5919 Patrickmartin (1991 PW12)"
20005920,"  5920 (1992 SX17)"
20005922,"  5922 Shouichi (1992 UV)"
20005924,"  5924 Teruo (1994 CH1)"
20005927,"  5927 Krogh (1938 HA)"
20005928,"  5928 Pindarus (1973 SK1)"
20005931,"  5931 Zhvanetskij (1976 GK3)"
20005936,"  5936 Khadzhinov (1979 FQ2)"
20005940,"  5940 Feliksobolev (1981 TJ4)"
20005942,"  5942 Denzilrobert (1983 AN2)"
20005944,"  5944 Utesov (1984 JA2)"
20005947,"  5947 Bonnie (1985 FD)"
20005950,"  5950 Leukippos (1986 PS4)"
20005956,"  5956 d'Alembert (1988 CF5)"
20005957,"  5957 Irina (1988 JN)"
20005959,"  5959 Shaklan (1989 NB1)"
20005963,"  5963 (1990 QP2)"
20005964,"  5964 (1990 QN4)"
20005974,"  5974 (1991 UZ2)"
20005975,"  5975 Otakemayumi (1992 SG)"
20005976,"  5976 Kalatajean (1992 SR2)"
20005977,"  5977 (1992 TH1)"
20005979,"  5979 (1992 XF)"
20005994,"  5994 Yakubovich (1981 SZ7)"
20006000,"  6000 United Nations (1987 UN)"
20006002,"  6002 Eetion (1988 RO)"
20006009,"  6009 Yuzuruyoshii (1990 FQ1)"
20006019,"  6019 Telford (1991 RO6)"
20006025,"  6025 Naotosato (1992 YA3)"
20006026,"  6026 Xenophanes (1993 BA8)"
20006031,"  6031 Ryokan (1982 BQ4)"
20006033,"  6033 (1984 SQ4)"
20006038,"  6038 (1989 EQ)"
20006039,"  6039 Parmenides (1989 RS)"
20006052,"  6052 Junichi (1992 CE1)"
20006056,"  6056 Donatello (2318 T-3)"
20006057,"  6057 Robbia (5182 T-3)"
20006062,"  6062 Vespa (1983 JQ)"
20006067,"  6067 (1990 QR11)"
20006072,"  6072 Hooghoudt (1280 T-1)"
20006075,"  6075 Zajtsev (1976 GH2)"
20006076,"  6076 Plavec (1980 CR)"
20006079,"  6079 Gerokurat (1981 DG3)"
20006080,"  6080 Lugmair (1981 EY26)"
20006090,"  6090 Aulis (1989 DJ)"
20006103,"  6103 (1993 HV)"
20006106,"  6106 Stoss (6564 P-L)"
20006113,"  6113 Tsap (1982 SX5)"
20006118,"  6118 Mayuboshi (1986 QX3)"
20006124,"  6124 Mecklenburg (1987 SL10)"
20006128,"  6128 Lasorda (1989 LA)"
20006129,"  6129 Demokritos (1989 RB2)"
20006135,"  6135 Billowen (1990 RD9)"
20006136,"  6136 Gryphon (1990 YH)"
20006137,"  6137 Johnfletcher (1991 BY)"
20006144,"  6144 Kondojiro (1994 EQ3)"
20006150,"  6150 Neukum (1980 FR1)"
20006153,"  6153 Hershey (1990 OB)"
20006156,"  6156 Dall (1991 AF1)"
